 (-2.814768033491525934e-01+0.000000000000000000e+00j), (0.000000000000000000e+00+2.110687099848947701e-01j), (0.000000000000000000e+00+1.533750362481679438e-02j), (0.000000000000000000e+00+1.367231530360879521e-01j), (0.000000000000000000e+00+1.558438362081604744e-01j), (-3.208697834242314750e-02+0.000000000000000000e+00j), (0.000000000000000000e+00+6.390219725976506709e-04j), (0.000000000000000000e+00-8.938870243015322181e-01j), (0.000000000000000000e+00+1.245378059725654740e-02j), (0.000000000000000000e+00-8.246534995207956131e-02j), (0.000000000000000000e+00+1.931650413334108640e-02j), (0.000000000000000000e+00-1.087135671950479193e-01j), (-5.260474190306484860e-02+0.000000000000000000e+00j), (0.000000000000000000e+00+3.035327673470854248e-02j), (0.000000000000000000e+00+1.005240037196138136e-01j)
 (-2.674851558528192896e-01+0.000000000000000000e+00j), (0.000000000000000000e+00-9.122867939366841039e-02j), (0.000000000000000000e+00-2.316599903137311622e-01j), (0.000000000000000000e+00-9.062043328314503543e-02j), (0.000000000000000000e+00+4.603124256899850941e-01j), (1.917446593223769702e-01+0.000000000000000000e+00j), (0.000000000000000000e+00-2.191463939918469328e-01j), (0.000000000000000000e+00+1.502506501952988183e-02j), (0.000000000000000000e+00-1.024149247026608228e-01j), (0.000000000000000000e+00+9.178398978206653291e-02j), (0.000000000000000000e+00-5.851320939172337254e-02j), (0.000000000000000000e+00+6.196431607881245363e-01j), (1.993544494843264014e-01+0.000000000000000000e+00j), (0.000000000000000000e+00-3.345089904557100313e-01j), (0.000000000000000000e+00+5.842213638932494679e-02j)
 (-2.508093257655422681e-01+0.000000000000000000e+00j), (0.000000000000000000e+00-1.694762163734996330e-01j), (0.000000000000000000e+00+1.491337989895991922e-01j), (0.000000000000000000e+00-4.778797141608117638e-01j), (0.000000000000000000e+00+1.893985105977110672e-01j), (3.645992823737934652e-01+0.000000000000000000e+00j), (0.000000000000000000e+00+6.813656831249556567e-02j), (0.000000000000000000e+00-7.270043707288679135e-04j), (0.000000000000000000e+00+2.189165436719018032e-01j), (0.000000000000000000e+00-1.883056939076478142e-01j), (0.000000000000000000e+00-4.176903144478610330e-01j), (0.000000000000000000e+00-3.180323205662580754e-01j), (-1.344803428982154631e-02+0.000000000000000000e+00j), (0.000000000000000000e+00-6.631684390119200502e-03j), (0.000000000000000000e+00-3.536904832769419138e-01j)
 (-2.633397833472878591e-01+0.000000000000000000e+00j), (0.000000000000000000e+00+2.570281741553400723e-01j), (0.000000000000000000e+00-3.179494575006627799e-01j), (0.000000000000000000e+00-1.551051569043561396e-01j), (0.000000000000000000e+00-5.050287243492745937e-01j), (-1.326929752234690674e-01+0.000000000000000000e+00j), (0.000000000000000000e+00+2.886774595510324034e-17j), (0.000000000000000000e+00+2.009546783608148188e-16j), (0.000000000000000000e+00-3.291020842366566077e-17j), (0.000000000000000000e+00-5.026081259938974298e-16j), (0.000000000000000000e+00+1.113917889487641251e-16j), (0.000000000000000000e+00-8.480144328804318584e-16j), (-2.743114534090984047e-01+0.000000000000000000e+00j), (0.000000000000000000e+00-5.749400315835569986e-01j), (0.000000000000000000e+00-2.469310784276847193e-01j)
 (-2.482453212671057174e-01+0.000000000000000000e+00j), (0.000000000000000000e+00+7.225654367503833719e-02j), (0.000000000000000000e+00-4.613513349608358016e-01j), (0.000000000000000000e+00-2.628351382817183945e-01j), (0.000000000000000000e+00-3.917211935036452042e-01j), (2.460096422990951937e-01+0.000000000000000000e+00j), (0.000000000000000000e+00-1.723601772582063888e-16j), (0.000000000000000000e+00+4.229992832858461269e-16j), (0.000000000000000000e+00+2.793400172521595916e-16j), (0.000000000000000000e+00-3.117885436364486494e-16j), (0.000000000000000000e+00-8.289724036063828181e-17j), (0.000000000000000000e+00+9.567513805095116401e-17j), (3.656701558438590904e-01+0.000000000000000000e+00j), (0.000000000000000000e+00+4.459187429159378047e-01j), (0.000000000000000000e+00+3.235760536207240023e-01j)
 (-2.648009732618752388e-01+0.000000000000000000e+00j), (0.000000000000000000e+00+1.328211730050631589e-01j), (0.000000000000000000e+00+3.961312929281476380e-01j), (0.000000000000000000e+00-2.505361278415793036e-01j), (0.000000000000000000e+00-1.150700788841145933e-01j), (1.407676447089936667e-01+0.000000000000000000e+00j), (0.000000000000000000e+00-6.813656831249544077e-02j), (0.000000000000000000e+00+7.270043707288533852e-04j), (0.000000000000000000e+00-2.189165436719019975e-01j), (0.000000000000000000e+00+1.883056939076482028e-01j), (0.000000000000000000e+00+4.176903144478609220e-01j), (0.000000000000000000e+00+3.180323205662584640e-01j), (-2.654072256772126437e-01+0.000000000000000000e+00j), (0.000000000000000000e+00+3.582305828002979031e-01j), (0.000000000000000000e+00-3.115886159466524363e-01j)
 (-2.282456984105555864e-01+0.000000000000000000e+00j), (0.000000000000000000e+00-1.230192012743947655e-01j), (0.000000000000000000e+00+5.271124992307921753e-01j), (0.000000000000000000e+00-3.487850327513895565e-01j), (0.000000000000000000e+00-1.605797070272954874e-01j), (-4.226776266319729469e-01+0.000000000000000000e+00j), (0.000000000000000000e+00+2.300956691684128818e-16j), (0.000000000000000000e+00-9.047886560328877307e-17j), (0.000000000000000000e+00-1.439325108861813148e-16j), (0.000000000000000000e+00-4.811057528797397722e-17j), (0.000000000000000000e+00+1.530251523722074954e-16j), (0.000000000000000000e+00-7.925032816491740313e-16j), (3.509840404787906709e-01+0.000000000000000000e+00j), (0.000000000000000000e+00-2.415467578150653494e-01j), (0.000000000000000000e+00+3.837899687487564826e-01j)
 (-2.814768033491524268e-01+0.000000000000000000e+00j), (0.000000000000000000e+00+2.110687099848947978e-01j), (0.000000000000000000e+00+1.533750362481642662e-02j), (0.000000000000000000e+00+1.367231530360881187e-01j), (0.000000000000000000e+00+1.558438362081605300e-01j), (-3.208697834242306424e-02+0.000000000000000000e+00j), (0.000000000000000000e+00+5.034281383233258911e-01j), (0.000000000000000000e+00+1.627638926357324045e-01j), (0.000000000000000000e+00-3.935599999867396837e-01j), (0.000000000000000000e+00+4.928442184886805966e-01j), (0.000000000000000000e+00-3.462830970884934745e-01j), (0.000000000000000000e+00-1.433630439259446221e-01j), (-5.260474190306473757e-02+0.000000000000000000e+00j), (0.000000000000000000e+00+3.035327673470807064e-02j), (0.000000000000000000e+00+1.005240037196137998e-01j)
 (-2.129753641921497409e-01+0.000000000000000000e+00j), (0.000000000000000000e+00-4.885912402192780779e-01j), (0.000000000000000000e+00+1.631576937354239365e-01j), (0.000000000000000000e+00+2.911429428295854716e-01j), (0.000000000000000000e+00-2.618832121758027931e-01j), (4.497358366689345743e-01+0.000000000000000000e+00j), (0.000000000000000000e+00+4.274553376291769710e-17j), (0.000000000000000000e+00-4.190660827593816826e-17j), (0.000000000000000000e+00-4.678799623148011753e-17j), (0.000000000000000000e+00-1.626023247024432393e-16j), (0.000000000000000000e+00+9.404455418899604182e-17j), (0.000000000000000000e+00-5.982142523397716368e-16j), (-3.868006056037780471e-01+0.000000000000000000e+00j), (0.000000000000000000e+00-1.512905190856148330e-01j), (0.000000000000000000e+00+4.014807327621184307e-01j)
 (-2.519249897214257405e-01+0.000000000000000000e+00j), (0.000000000000000000e+00-4.020018005083564328e-01j), (0.000000000000000000e+00-1.137924828230748864e-01j), (0.000000000000000000e+00+2.326382965521989754e-01j), (0.000000000000000000e+00+1.848943559430674469e-02j), (7.824542377530930432e-03+0.000000000000000000e+00j), (0.000000000000000000e+00+1.510098256793515614e-01j), (0.000000000000000000e+00-1.429806064880148608e-02j), (0.000000000000000000e+00-1.165016189692409943e-01j), (0.000000000000000000e+00+9.652170412558151724e-02j), (0.000000000000000000e+00+4.762035238395842529e-01j), (0.000000000000000000e+00-3.016108402218658502e-01j), (4.338726044566821871e-01+0.000000000000000000e+00j), (0.000000000000000000e+00-1.291461518907836836e-01j), (0.000000000000000000e+00-3.726867773312479981e-01j)
 (-1.915067098909483678e-01+0.000000000000000000e+00j), (0.000000000000000000e+00-4.752658655347962169e-01j), (0.000000000000000000e+00-3.419054354113440497e-01j), (0.000000000000000000e+00-2.047569783749619288e-01j), (0.000000000000000000e+00+1.804686809142028447e-01j), (-5.473306047774206817e-01+0.000000000000000000e+00j), (0.000000000000000000e+00-6.133787479569073473e-17j), (0.000000000000000000e+00+3.442122466704134389e-17j), (0.000000000000000000e+00+2.377066538287162213e-16j), (0.000000000000000000e+00+1.427090070694748093e-16j), (0.000000000000000000e+00-3.656571669448578505e-16j), (0.000000000000000000e+00+8.450756796729318658e-16j), (-4.155668367234472416e-01+0.000000000000000000e+00j), (0.000000000000000000e+00+2.687935275132141144e-01j), (0.000000000000000000e+00+3.920839492865223208e-02j)
 (-2.659166372177588222e-01+0.000000000000000000e+00j), (0.000000000000000000e+00-9.970441112979286369e-02j), (0.000000000000000000e+00+1.332050111154748084e-01j), (0.000000000000000000e+00+4.599818828714317132e-01j), (0.000000000000000000e+00-2.859791538875188222e-01j), (-2.160070952872689132e-01+0.000000000000000000e+00j), (0.000000000000000000e+00-1.510098256793517835e-01j), (0.000000000000000000e+00+1.429806064880154159e-02j), (0.000000000000000000e+00+1.165016189692408832e-01j), (0.000000000000000000e+00-9.652170412558169765e-02j), (0.000000000000000000e+00-4.762035238395842529e-01j), (0.000000000000000000e+00+3.016108402218660167e-01j), (1.819134130692912354e-01+0.000000000000000000e+00j), (0.000000000000000000e+00+2.357161152996331277e-01j), (0.000000000000000000e+00-3.305849100009586872e-01j)
 (-2.814768033491524268e-01+0.000000000000000000e+00j), (0.000000000000000000e+00+2.110687099848947978e-01j), (0.000000000000000000e+00+1.533750362481725929e-02j), (0.000000000000000000e+00+1.367231530360879244e-01j), (0.000000000000000000e+00+1.558438362081608075e-01j), (-3.208697834242303648e-02+0.000000000000000000e+00j), (0.000000000000000000e+00+3.042531918333413743e-01j), (0.000000000000000000e+00+2.009091582106405094e-01j), (0.000000000000000000e+00+7.819333223283037038e-01j), (0.000000000000000000e+00+7.658942674076797685e-02j), (0.000000000000000000e+00+2.420676959426681096e-01j), (0.000000000000000000e+00+9.677237887580973641e-02j), (-5.260474190306473757e-02+0.000000000000000000e+00j), (0.000000000000000000e+00+3.035327673470790411e-02j), (0.000000000000000000e+00+1.005240037196137304e-01j)
 (-2.814768033491523713e-01+0.000000000000000000e+00j), (0.000000000000000000e+00+2.110687099848946868e-01j), (0.000000000000000000e+00+1.533750362481706500e-02j), (0.000000000000000000e+00+1.367231530360877301e-01j), (0.000000000000000000e+00+1.558438362081613626e-01j), (-3.208697834242310587e-02+0.000000000000000000e+00j), (0.000000000000000000e+00-7.290455266857077676e-01j), (0.000000000000000000e+00+2.380505450288136204e-01j), (0.000000000000000000e+00+1.741896556879092561e-02j), (0.000000000000000000e+00+2.000039500922219937e-01j), (0.000000000000000000e+00+2.200284247418916872e-02j), (0.000000000000000000e+00-4.349910926926424670e-01j), (-5.260474190306480696e-02+0.000000000000000000e+00j), (0.000000000000000000e+00+3.035327673470816778e-02j), (0.000000000000000000e+00+1.005240037196137165e-01j)
 (-2.814768033491523713e-01+0.000000000000000000e+00j), (0.000000000000000000e+00+2.110687099848946868e-01j), (0.000000000000000000e+00+1.533750362481706500e-02j), (0.000000000000000000e+00+1.367231530360878689e-01j), (0.000000000000000000e+00+1.558438362081614459e-01j), (-3.208697834242309199e-02+0.000000000000000000e+00j), (0.000000000000000000e+00+1.398715685482898319e-01j), (0.000000000000000000e+00+2.771383634068154134e-01j), (0.000000000000000000e+00-3.158311438049505315e-01j), (0.000000000000000000e+00-7.787562351516570391e-01j), (0.000000000000000000e+00+1.214092639300186072e-01j), (0.000000000000000000e+00-2.934783585029838993e-02j), (-5.260474190306483472e-02+0.000000000000000000e+00j), (0.000000000000000000e+00+3.035327673470827881e-02j), (0.000000000000000000e+00+1.005240037196136887e-01j)
